1,101,263
1,148,250
1,184,263
1,191,270
1,206,268
1,234,266
1,275,276
1,247,305
1,228,339
1,219,349
1,209,342
1,176,330
1,133,330
1,126,330
1,110,319
1,73,310
1,51,305
1,71,283
1,100,264
2,101,263
2,148,250
2,184,263
2,191,270
2,206,268
2,234,266
2,275,276
2,247,305
2,228,339
2,219,349
2,209,342
2,176,330
2,133,330
2,126,330
2,110,319
2,73,310
2,51,305
2,71,283
2,100,264
