131,109
106,106
80,106
84,90
106,90
128,100
131,79
142,64
131,52
107,50
97,41
103,28
128,32
141,43
148,58
162,52
179,47
183,31
195,10
211,9
219,18
206,27
197,38
194,48
204,56
219,71
233,55
254,47
271,53
273,61
265,68
250,66
232,71
231,77
236,90
243,102
260,100
278,102
293,110
297,118
284,124
272,117
261,112
247,112
235,106
220,83
198,63
173,60
151,69
142,81
141,101
138,108
132,108
