923,196
962,192
988,199
1019,213
1048,231
1065,257
1075,281
1079,309
1078,337
1066,362
1051,378
1028,390
1003,397
977,390
955,378
951,375
945,389
940,407
937,421
935,431
921,426
895,416
875,409
871,405
881,374
896,341
905,319
914,312
917,311
933,317
954,328
967,331
984,331
997,324
1001,313
1004,301
996,289
990,280
980,276
962,275
