795,388
787,349
778,328
765,309
745,299
725,295
706,303
694,322
690,356
695,378
701,415
713,439
728,461
750,476
771,471
782,457
792,426
796,412
794,392
836,387
836,352
839,324
846,302
858,283
880,276
905,283
921,297
933,317
943,348
946,371
944,400
936,433
925,454
908,465
888,464
864,451
847,428
844,404
839,390
948,369
970,360
988,349
1018,340
1047,333
1072,333
1102,334
1116,344
1123,364
1119,379
1108,383
48,175
1039,125
1070,864
86,884
48,174
